ExpirationDate,Calls,CallLastSale,CallNet,CallBid,CallAsk,CallVol,CallIV,CallDelta,CallGamma,CallOpenInt,StrikePrice,Puts,PutLastSale,PutNet,PutBid,PutAsk,PutVol,PutIV,PutDelta,PutGamma,PutOpenInt,CallGEX,PutGEX,TotalGamma,daysTillExp,IsThirdFriday,callGammaEx,putGammaEx
2023-09-14 16:00:00,SPXW230914C03900000,0.0,0.0,598.9,617.0,0,0.0,0.0,0.0,0.0,3900.0,SPXW230914P03900000,0.05,0.0,0.0,0.05,0,0.0,0.0,0.0,5433.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C03925000,0.0,0.0,572.6,592.0,0,0.0,0.0,0.0,0.0,3925.0,SPXW230914P03925000,0.05,0.0,0.0,0.05,0,0.0,0.0,0.0,2207.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C03950000,0.0,0.0,547.6,569.1,0,0.0,0.0,0.0,0.0,3950.0,SPXW230914P03950000,0.05,0.0,0.0,0.05,0,0.0,0.0,0.0,3948.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C03975000,0.0,0.0,524.7,544.1,0,0.0,0.0,0.0,0.0,3975.0,SPXW230914P03975000,0.05,0.0,0.0,0.05,0,0.0,0.0,0.0,330.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04000000,0.0,0.0,498.9,519.1,0,0.0,0.0,0.0,0.0,4000.0,SPXW230914P04000000,0.07,0.0,0.0,0.05,0,0.0,0.0,0.0,3245.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04025000,0.0,0.0,472.6,492.0,0,0.0,0.0,0.0,0.0,4025.0,SPXW230914P04025000,0.07,0.0,0.0,0.05,0,0.0,0.0,0.0,3746.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04050000,0.0,0.0,447.6,469.1,0,0.0,0.0,0.0,0.0,4050.0,SPXW230914P04050000,0.07,0.0,0.0,0.05,0,0.0,0.0,0.0,1488.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04075000,0.0,0.0,421.0,440.9,0,0.0,0.0,0.0,0.0,4075.0,SPXW230914P04075000,0.07,0.0,0.0,0.05,0,0.0,0.0,0.0,934.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04100000,0.0,0.0,397.6,420.0,0,0.0,0.0,0.0,0.0,4100.0,SPXW230914P04100000,0.05,-0.025,0.0,0.05,6,0.0,0.0,0.0,1094.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04110000,387.54,31.24,391.6,407.0,1,0.0,0.0,0.0,1.0,4110.0,SPXW230914P04110000,0.1,0.0,0.0,0.05,0,0.0,0.0,0.0,702.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04120000,0.0,0.0,377.6,400.0,0,0.0,0.0,0.0,0.0,4120.0,SPXW230914P04120000,0.03,-0.045,0.0,0.05,277,0.0,0.0,0.0,2082.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04125000,372.46,31.16,371.0,384.4,1,0.0,0.0,0.0,1.0,4125.0,SPXW230914P04125000,0.05,-0.025,0.0,0.05,9,0.0,0.0,0.0,4850.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04130000,0.0,0.0,367.6,387.0,0,0.0,0.0,0.0,0.0,4130.0,SPXW230914P04130000,0.1,0.0,0.0,0.05,0,0.0,0.0,0.0,636.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04140000,0.0,0.0,357.6,377.3,0,0.0,0.0,0.0,0.0,4140.0,SPXW230914P04140000,0.05,-0.05,0.0,0.05,11,0.0,0.0,0.0,623.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04150000,344.39,28.09,346.0,364.8,1,0.0,0.0,0.0,2.0,4150.0,SPXW230914P04150000,0.05,-0.075,0.0,0.05,12,0.0,0.0,0.0,607.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04160000,334.31,27.96,336.0,357.0,1,0.0,0.0,0.0,2.0,4160.0,SPXW230914P04160000,0.1,0.0,0.0,0.05,0,0.0,0.0,0.0,361.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04170000,315.04,18.69,326.0,339.4,1,0.0,0.0,0.0,1.0,4170.0,SPXW230914P04170000,0.1,0.0,0.0,0.05,0,0.0,0.0,0.0,204.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04175000,309.97,18.62,321.0,342.0,1,0.0,0.0,0.0,1.0,4175.0,SPXW230914P04175000,0.05,-0.075,0.0,0.05,1136,0.0,0.0,0.0,1447.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04180000,309.61,23.26,316.0,334.8,1,0.0,0.0,0.0,1.0,4180.0,SPXW230914P04180000,0.05,-0.075,0.0,0.05,116,0.0,0.0,0.0,566.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04185000,0.0,0.0,314.2,324.4,0,0.0,0.0,0.0,0.0,4185.0,SPXW230914P04185000,0.05,-0.075,0.0,0.05,141,0.0,0.0,0.0,549.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04190000,316.37,40.02,306.0,319.4,4,0.0,0.0,0.0,5.0,4190.0,SPXW230914P04190000,0.15,0.0,0.0,0.05,0,0.0,0.0,0.0,735.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04195000,0.0,0.0,305.9,314.8,0,0.0,0.0,0.0,0.0,4195.0,SPXW230914P04195000,0.12,0.0,0.0,0.05,0,0.0,0.0,0.0,173.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04200000,302.72,36.37,300.2,320.0,9,0.0,0.0,0.0,13.0,4200.0,SPXW230914P04200000,0.05,-0.075,0.0,0.05,1,0.0,0.0,0.0,2094.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04205000,285.75,24.4,292.6,312.3,1,0.0,0.0,0.0,1.0,4205.0,SPXW230914P04205000,0.05,-0.075,0.0,0.05,1,0.0,0.0,0.0,1348.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04210000,285.33,28.98,290.9,307.0,1,0.0,0.0,0.0,42.0,4210.0,SPXW230914P04210000,0.15,0.0,0.0,0.05,0,0.0,0.0,0.0,53.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04215000,290.07,38.72,282.6,304.1,3,0.0,0.0,0.0,22.0,4215.0,SPXW230914P04215000,0.05,-0.075,0.0,0.05,2,0.0,0.0,0.0,3931.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04220000,277.6,31.25,278.1,295.9,4,0.0,0.0,0.0,6.0,4220.0,SPXW230914P04220000,0.15,0.0,0.0,0.05,0,0.0,0.0,0.0,217.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04225000,281.48,40.03,271.0,292.0,1,0.0,0.0,0.0,11.0,4225.0,SPXW230914P04225000,0.05,-0.075,0.0,0.05,1,0.0,0.0,0.0,384.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04230000,275.5,39.05,271.6,287.0,3,0.0,0.0,0.0,13.0,4230.0,SPXW230914P04230000,0.05,-0.075,0.0,0.05,1,0.0,0.0,0.0,348.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04235000,261.87,30.42,262.6,279.8,4,0.0,0.0,0.0,6.0,4235.0,SPXW230914P04235000,0.05,-0.075,0.0,0.05,1,0.0,0.0,0.0,393.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04240000,198.03,0.0,260.9,269.9,0,0.0,0.0,0.0,30.0,4240.0,SPXW230914P04240000,0.05,-0.075,0.0,0.05,1,0.0,0.0,0.0,196.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04245000,261.9,40.45,251.1,270.9,3,0.0,0.0,0.0,8.0,4245.0,SPXW230914P04245000,0.05,-0.075,0.0,0.05,3,0.0,0.0,0.0,236.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04250000,171.62,0.0,247.6,270.0,0,0.0,0.0,0.0,31.0,4250.0,SPXW230914P04250000,0.05,-0.075,0.0,0.05,11,0.0,0.0,0.0,901.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04255000,167.63,0.0,241.1,254.4,0,0.0,0.0,0.0,3.0,4255.0,SPXW230914P04255000,0.15,0.0,0.0,0.05,0,0.0,0.0,0.0,549.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04260000,194.87,0.0,236.1,257.0,0,0.0,0.0,0.0,7.0,4260.0,SPXW230914P04260000,0.05,-0.075,0.0,0.05,1,0.0,0.0,0.0,2486.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04265000,166.33,0.0,231.1,250.9,0,0.0,0.0,0.0,1.0,4265.0,SPXW230914P04265000,0.12,0.0,0.0,0.05,0,0.0,0.0,0.0,261.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04270000,236.66,40.26,228.2,247.0,5,0.0,0.0,0.0,5.0,4270.0,SPXW230914P04270000,0.15,0.0,0.0,0.05,0,0.0,0.0,0.0,1203.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04275000,180.11,0.0,220.8,242.0,0,0.0,0.0,0.0,7.0,4275.0,SPXW230914P04275000,0.05,-0.1,0.0,0.05,2,0.0,0.0,0.0,618.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04280000,195.52,0.0,218.2,237.0,0,0.0,0.0,0.0,71.0,4280.0,SPXW230914P04280000,0.05,-0.1,0.0,0.05,4,0.0,0.0,0.0,442.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04285000,212.45,31.05,210.8,232.0,3,0.0,0.0,0.0,5.0,4285.0,SPXW230914P04285000,0.05,-0.125,0.0,0.05,7,0.0,0.0,0.0,576.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04290000,164.72,0.0,206.2,226.3,0,0.0,0.0,0.0,1.0,4290.0,SPXW230914P04290000,0.05,-0.125,0.0,0.05,3,0.0,0.0,0.0,401.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04295000,210.75,39.35,204.0,224.1,2,0.0,0.0,0.0,2.0,4295.0,SPXW230914P04295000,0.05,-0.125,0.0,0.05,13,0.0,0.0,0.0,653.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04300000,205.83,39.38,198.3,214.3,15,0.0,0.0,0.0,52.0,4300.0,SPXW230914P04300000,0.05,-0.125,0.0,0.05,39,0.0,0.0,0.0,2114.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04305000,154.23,0.0,193.3,208.0,0,0.0,0.0,0.0,22.0,4305.0,SPXW230914P04305000,0.05,-0.125,0.0,0.05,98,0.0,0.0,0.0,755.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04310000,135.87,0.0,188.3,203.0,0,0.0,0.0,0.0,3.0,4310.0,SPXW230914P04310000,0.05,-0.125,0.0,0.05,129,0.0,0.0,0.0,725.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04315000,0.0,0.0,183.3,194.4,0,0.0,0.0,0.0,0.0,4315.0,SPXW230914P04315000,0.05,-0.125,0.0,0.05,198,0.0,0.0,0.0,706.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04320000,197.52,0.0,178.3,189.4,0,0.0,0.0,0.0,19.0,4320.0,SPXW230914P04320000,0.05,-0.125,0.0,0.05,283,0.0,0.0,0.0,725.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04325000,179.12,37.67,173.3,184.4,20,0.0,0.0,0.0,48.0,4325.0,SPXW230914P04325000,0.05,-0.125,0.0,0.05,108,0.0,0.0,0.0,1412.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04330000,156.55,20.1,168.3,179.4,7,0.0,0.0,0.0,9.0,4330.0,SPXW230914P04330000,0.05,-0.15,0.0,0.05,9,0.0,0.0,0.0,308.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04335000,166.78,0.0,163.3,174.4,0,0.0,0.0,0.0,19.0,4335.0,SPXW230914P04335000,0.05,-0.15,0.0,0.05,415,0.0,0.0,0.0,1133.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04340000,148.12,21.57,158.3,174.3,1,0.0,0.0,0.0,7.0,4340.0,SPXW230914P04340000,0.05,-0.15,0.0,0.05,20,0.0,0.0,0.0,1107.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04345000,161.15,39.6,153.3,169.3,7,0.0,0.0,0.0,15.0,4345.0,SPXW230914P04345000,0.05,-0.175,0.0,0.05,36,0.0,0.0,0.0,684.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04350000,156.31,39.81,151.0,164.3,29,0.0,0.0,0.0,62.0,4350.0,SPXW230914P04350000,0.05,-0.175,0.0,0.05,274,0.0,0.0,0.0,1396.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04355000,147.7,36.2,143.6,159.6,9,0.0,0.0,0.0,39.0,4355.0,SPXW230914P04355000,0.05,-0.2,0.0,0.05,451,0.0,0.0,0.0,816.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04360000,146.85,40.35,139.4,155.4,37,0.0,0.0,0.0,52.0,4360.0,SPXW230914P04360000,0.05,-0.2,0.0,0.05,1273,0.0,0.0,0.0,1791.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04365000,142.65,41.1,134.4,150.4,1,0.0,0.0,0.0,14.0,4365.0,SPXW230914P04365000,0.05,-0.225,0.0,0.05,1192,0.0,0.0,0.0,1015.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04370000,122.4,25.85,130.4,139.4,22,0.0,0.0,0.0,26.0,4370.0,SPXW230914P04370000,0.05,-0.225,0.0,0.05,1964,0.0,0.0,0.0,2372.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04375000,131.9,40.3,126.0,134.4,14,0.0,0.0,0.0,55.0,4375.0,SPXW230914P04375000,0.05,-0.275,0.0,0.05,1125,0.0,0.0,0.0,3434.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04380000,129.16,42.61,117.6,133.6,43,0.0,0.0,0.0,36.0,4380.0,SPXW230914P04380000,0.05,-0.275,0.0,0.05,870,0.0,0.0,0.0,4941.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04385000,121.33,39.78,113.6,129.6,79,0.0,0.0,0.0,108.0,4385.0,SPXW230914P04385000,0.05,-0.325,0.0,0.05,806,0.0,0.0,0.0,2036.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04390000,115.5,38.8,111.7,123.0,8,0.0,0.0,0.0,67.0,4390.0,SPXW230914P04390000,0.05,-0.35,0.0,0.05,1665,0.0,0.0,0.0,1696.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04395000,98.2,26.55,106.8,117.4,1,0.0,0.0,0.0,42.0,4395.0,SPXW230914P04395000,0.05,-0.4,0.0,0.05,2698,0.0,0.0,0.0,2262.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04400000,105.12,38.37,101.4,109.4,79,0.0,0.0,0.0,135.0,4400.0,SPXW230914P04400000,0.05,-0.475,0.0,0.05,6365,0.0,0.0,0.0,2937.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04405000,104.06,42.16,96.2,105.0,17,0.0,0.0,0.0,64.0,4405.0,SPXW230914P04405000,0.05,-0.575,0.0,0.05,5030,0.0,0.0,0.0,2084.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04410000,94.1,37.2,90.9,99.4,74,0.0,0.0,0.0,104.0,4410.0,SPXW230914P04410000,0.05,-0.675,0.0,0.05,7005,0.0,0.0,0.0,6491.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04415000,96.35,44.2,86.4,95.0,14,0.0,0.0,0.0,76.0,4415.0,SPXW230914P04415000,0.05,-0.85,0.0,0.05,3318,0.0,0.0,0.0,2447.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04420000,85.21,37.91,81.2,90.0,22,0.0,0.0,0.0,74.0,4420.0,SPXW230914P04420000,0.05,-1.1,0.0,0.05,5928,0.0,0.0,0.0,2943.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04425000,78.5,35.8,75.5,85.0,73,0.0,0.0,0.0,80.0,4425.0,SPXW230914P04425000,0.05,-1.4,0.0,0.05,6119,0.0,0.0,0.0,2805.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04430000,75.09,36.99,71.3,80.0,70,0.0,0.0,0.0,153.0,4430.0,SPXW230914P04430000,0.05,-1.85,0.0,0.05,10821,0.0,0.0,0.0,2256.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04435000,71.9,38.25,66.8,74.4,50,0.0,0.0,0.0,134.0,4435.0,SPXW230914P04435000,0.05,-2.4,0.0,0.05,7931,0.0,0.0,0.0,981.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04440000,65.01,35.61,61.2,69.9,188,0.0,0.0,0.0,272.0,4440.0,SPXW230914P04440000,0.05,-3.15,0.0,0.05,13036,0.0,0.0,0.0,1613.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04445000,60.07,34.62,57.4,65.0,130,0.0,0.0,0.0,141.0,4445.0,SPXW230914P04445000,0.05,-4.1,0.0,0.05,11723,0.0,0.0,0.0,1120.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
2023-09-14 16:00:00,SPXW230914C04450000,55.87,34.22,52.3,60.0,414,0.0,0.0,0.0,1425.0,4450.0,SPXW230914P04450000,0.05,-5.3,0.0,0.05,23137,0.0,0.0,0.0,2217.0,0.0,-0.0,0.0,0.003816793893129771,False,0.0,0.0
